date,currency,tenor,floating_rate,rate
2025-05-20,AUD,21M,3M BBSW,0.03292471154514415
2025-05-19,AUD,21M,3M BBSW,0.03493699999992028
2025-05-16,AUD,21M,3M BBSW,0.03512819316503137
2025-05-15,AUD,21M,3M BBSW,0.03474386811303735
2025-05-14,AUD,21M,3M BBSW,0.03493690108390723
2025-05-13,AUD,21M,3M BBSW,0.03459976503778425
2025-05-12,AUD,21M,3M BBSW,0.034441000000039225
2025-05-09,AUD,21M,3M BBSW,0.03309752271894233
2025-05-08,AUD,21M,3M BBSW,0.03311954430563
2025-05-07,AUD,21M,3M BBSW,0.03239411791798087
2025-05-06,AUD,21M,3M BBSW,0.03266047114012367
2025-05-05,AUD,21M,3M BBSW,0.032837000000029974
2025-05-02,AUD,21M,3M BBSW,0.03275580637149626
2025-05-01,AUD,21M,3M BBSW,0.03229831006418234
2025-04-30,AUD,21M,3M BBSW,0.032222209342910986
2025-04-29,AUD,21M,3M BBSW,0.0319660000000975
2025-04-28,AUD,21M,3M BBSW,0.031961000000027766
2025-04-24,AUD,21M,3M BBSW,0.03225685562064188
2025-04-23,AUD,21M,3M BBSW,0.0328128548499981
2025-04-22,AUD,21M,3M BBSW,0.03248700000005253
2025-04-17,AUD,21M,3M BBSW,0.03241997822031521
2025-04-16,AUD,21M,3M BBSW,0.0322076368256108
2025-04-15,AUD,21M,3M BBSW,0.032585000000060906
2025-04-14,AUD,21M,3M BBSW,0.03236600000006787
2025-04-11,AUD,21M,3M BBSW,0.03269387018009994
2025-04-10,AUD,21M,3M BBSW,0.03186786414338909
2025-04-09,AUD,21M,3M BBSW,0.03274503777768066
2025-04-08,AUD,21M,3M BBSW,0.03213800000006773
2025-04-07,AUD,21M,3M BBSW,0.03385400000003618
2025-04-04,AUD,21M,3M BBSW,0.03365541556450031
2025-03-28,AUD,21M,3M BBSW,0.03677444926015257
2025-03-27,AUD,21M,3M BBSW,0.03691910720116139
2025-03-26,AUD,21M,3M BBSW,0.03691007484686412
2025-03-25,AUD,21M,3M BBSW,0.036864704518406934
2025-03-24,AUD,21M,3M BBSW,0.03682300000002894
2025-03-21,AUD,21M,3M BBSW,0.03675141565054567
2025-03-20,AUD,21M,3M BBSW,0.03681344266042066
2025-03-19,AUD,21M,3M BBSW,0.03707622863433067
2025-03-18,AUD,21M,3M BBSW,0.037185000000024504
2025-03-17,AUD,21M,3M BBSW,0.03707700000002574
2025-03-14,AUD,21M,3M BBSW,0.03696761934356779
2025-03-13,AUD,21M,3M BBSW,0.03683041493170331
2025-03-12,AUD,21M,3M BBSW,0.03707124218638616
2025-03-11,AUD,21M,3M BBSW,0.03697000000002715
2025-03-10,AUD,21M,3M BBSW,0.03673600000002879
2025-03-07,AUD,21M,3M BBSW,0.03719229321738808
2025-03-06,AUD,21M,3M BBSW,0.03736199182918501
2025-03-05,AUD,21M,3M BBSW,0.03761262295955083
2025-03-04,AUD,21M,3M BBSW,0.037355000000044075
2025-03-03,AUD,21M,3M BBSW,0.03700100000005025
2025-02-28,AUD,21M,3M BBSW,0.03726482516813398
2025-02-27,AUD,21M,3M BBSW,0.03756000000000062
2025-02-26,AUD,21M,3M BBSW,0.03772800000000012
2025-02-25,AUD,21M,3M BBSW,0.03786043511490685
2025-02-24,AUD,21M,3M BBSW,0.03805776093893796
2025-02-21,AUD,21M,3M BBSW,0.03857137584217884
2025-02-20,AUD,21M,3M BBSW,0.03899300000046852
2025-02-19,AUD,21M,3M BBSW,0.0387819999995913
2025-02-18,AUD,21M,3M BBSW,0.03897240111912521
2025-02-17,AUD,21M,3M BBSW,0.038350731360029464
2025-02-14,AUD,21M,3M BBSW,0.03832356315334705
2025-02-13,AUD,21M,3M BBSW,0.03808200000000008
2025-02-12,AUD,21M,3M BBSW,0.038823999999817255
2025-02-11,AUD,21M,3M BBSW,0.03832441881780758
2025-02-10,AUD,21M,3M BBSW,0.03776380082627615
2025-02-07,AUD,21M,3M BBSW,0.03770398365993806
2025-02-06,AUD,21M,3M BBSW,0.03739400000000038
2025-02-05,AUD,21M,3M BBSW,0.03733900000014673
2025-02-04,AUD,21M,3M BBSW,0.03778086533334051
2025-02-03,AUD,21M,3M BBSW,0.037735707063066816
2025-01-31,AUD,21M,3M BBSW,0.03784924069766134
2025-01-30,AUD,21M,3M BBSW,0.03780599999999982
2025-01-29,AUD,21M,3M BBSW,0.03793500000000012
2025-01-28,AUD,21M,3M BBSW,0.03850400000004381
2025-01-24,AUD,21M,3M BBSW,0.038762217158733014
2025-01-23,AUD,21M,3M BBSW,0.03895899999996079
2025-01-22,AUD,21M,3M BBSW,0.03921499999980633
2025-01-21,AUD,21M,3M BBSW,0.039050399240951494
2025-01-20,AUD,21M,3M BBSW,0.039041213038049104
2025-01-17,AUD,21M,3M BBSW,0.0392802167096122
2025-01-16,AUD,21M,3M BBSW,0.03926899999991695
2025-01-15,AUD,21M,3M BBSW,0.03924199999995199
2025-01-14,AUD,21M,3M BBSW,0.039969000000554346
2025-01-13,AUD,21M,3M BBSW,0.03985245524027494
2025-01-10,AUD,21M,3M BBSW,0.039201500159577456
2025-01-09,AUD,21M,3M BBSW,0.03867299999956198
2025-01-08,AUD,21M,3M BBSW,0.0391159999999521
2025-01-07,AUD,21M,3M BBSW,0.03950499999995454
2025-01-06,AUD,21M,3M BBSW,0.03904517730325416
2025-01-03,AUD,21M,3M BBSW,0.0384091379579898
2025-01-02,AUD,21M,3M BBSW,0.03855999999948077
2024-12-31,AUD,21M,3M BBSW,0.03856850016147802
2024-12-30,AUD,21M,3M BBSW,0.03872754977151218
2024-12-27,AUD,21M,3M BBSW,0.038626911422653454
2024-12-24,AUD,21M,3M BBSW,0.03891599999950711
2024-12-23,AUD,21M,3M BBSW,0.03912866345189232
2024-12-20,AUD,21M,3M BBSW,0.03948848578539728
2024-12-19,AUD,21M,3M BBSW,0.03948691214557318
2024-12-18,AUD,21M,3M BBSW,0.03922099999994974
2024-12-17,AUD,21M,3M BBSW,0.03892899999995063
2024-12-16,AUD,21M,3M BBSW,0.03911124645774658
2024-12-13,AUD,21M,3M BBSW,0.03922793633253614
2024-12-12,AUD,21M,3M BBSW,0.03912294126317347
2024-12-11,AUD,21M,3M BBSW,0.03811200000003685
2024-12-10,AUD,21M,3M BBSW,0.038248999999947374
2024-12-09,AUD,21M,3M BBSW,0.03921661206257897
2024-12-06,AUD,21M,3M BBSW,0.038998777219422666
2024-12-05,AUD,21M,3M BBSW,0.03928746510767357
2024-12-04,AUD,21M,3M BBSW,0.039088999999946555
2024-12-03,AUD,21M,3M BBSW,0.04027799999995208
2024-12-02,AUD,21M,3M BBSW,0.040187798794900545
2024-11-29,AUD,21M,3M BBSW,0.04011345985473303
2024-11-28,AUD,21M,3M BBSW,0.04042757552911779
2024-11-27,AUD,21M,3M BBSW,0.04042999999995571
2024-11-26,AUD,21M,3M BBSW,0.04066200000003155
2024-11-25,AUD,21M,3M BBSW,0.04069832866095155
2024-11-22,AUD,21M,3M BBSW,0.041029390833030914
2024-11-21,AUD,21M,3M BBSW,0.04135778164022936
2024-11-20,AUD,21M,3M BBSW,0.04118099999976079
2024-11-19,AUD,21M,3M BBSW,0.04100000000003066
2024-11-18,AUD,21M,3M BBSW,0.0407893260708655
2024-11-15,AUD,21M,3M BBSW,0.041545423406119025
2024-11-14,AUD,21M,3M BBSW,0.041850674537369244
2024-11-13,AUD,21M,3M BBSW,0.04205699999976338
2024-11-12,AUD,21M,3M BBSW,0.0419230000000299
2024-11-11,AUD,21M,3M BBSW,0.041470302853438196
2024-11-08,AUD,21M,3M BBSW,0.04100043019990441
2024-11-07,AUD,21M,3M BBSW,0.04118079624296116
